,text,label
2595,what two body parts grow all your life,1
2596,what texas surgeon performed the first artificial heart transplant,3
2597,what country has the port of haifa,4
2598,what is the main ingredient of yogurt,1
2599,what is the recipe for eggs benedict,1
2600,what is the address for the main government office in rome italy,4
2601,what is the largest us agricultural crop by weight,1
2602,what is the electronic device used to produce visual displays corresponding to electric signals,1
2603,what is goldenseal,0
2604,who made the most appearances in the center square on hollywood squares,3
2605,what is the lost colony,0
2606,what is the chemical composition of a barbie,1
2607,how many of every 10 members of the rodeo cowboys association have never worked a ranch,5
2608,what store claims to be the world s largest department store,3
2609,what is the lens behind the iris in the eye called,1
2610,what is tetrinet,0
2611,what marvelous majorleague baseball player is now a spokesman for a beer company,3
2612,what is the longest english word that can be formed using just the first row of letters on a typewriter,1
2613,what is chiricahua the name of,1
2614,what is the green variety of beryl called,1
2615,what was the name of captain bligh s ship,1
2616,which is heavier cream or milk,1
2617,who said the only thing we have to fear is fear itself,3
2618,where is romania located,4
2619,how many films are made by the major studios in a year,5
2620,how many small businesses are there in the us,5
2621,what age is benny carter,5
2622,how do you clean an lcd monitor screen,0
2623,what city did the mormons establish as their headquarters in 1847,4
2624,what is amezaiku,0
2625,what two countries are linked by the brenner pass,4
2626,what new games are available for nintendo 64,1
2627,mississippi has what name for a state nickname,4
2628,what is the predominant color of the tab label,1
2629,what us city was named for st francis of assisi,4
2630,how many megawatts will the power project in indonesia built by a consortium headed by mission energy of us produce,5
2631,what is the definition of chancery file in real estate,0
2632,who is the sexiest women in the world,3
2633,what day is known as the national day of prayer,5
2634,where can i get a photograph of professor randolph quirk,4
2635,who was the supreme god of germanic religion,3
2636,how do you handle a hungry man,0
2637,who is played the most games for the new york yankees,3
2638,what tv character said one of these days alice pow right in the kisser,3
2639,what is the name of the indian who became prime minister by beating mrs gandhi in the 1977 election,3
2640,what are the conjugations of wake and woke,1
2641,what chilean president was killed in a 1973 coup d etat,3
2642,what was einstein s iq,5
2643,name the first russian astronaut to do a spacewalk,3
2644,why do eyes sometimes look red in photographs,0
2645,what are john c calhoun and henry clay known as,1
2646,what are the first names of the famous husbandandwife acting team of lunt and fontanne,3
2647,what are some good exercises for kids to do,1
2648,how many real fruit juices are there in a can of hawaiian punch,5
2649,what is the abbreviation of the national bureau of investigation,2
2650,what is the principal river of ireland,4
2651,what lake is the source of the white nile,4
2652,garry kasparov plays what game,1
2653,how much does a poodle weigh,5
2654,what is zionism,0
2655,what cable network bills itself as the family entertainer,3
2656,how many points are there on a backgammon board,5
2657,what have you not let a tennis ball do if you volley,0
2658,which comic book was not spawned directly from the pulp magazines,1
2659,what product is for kids and not for silly rabbits,1
2660,what else has the swastika stood for,0
2661,why do people get goosebumps when they have something emotional happen to them like when they hear a beautiful piece of music or see something beautiful or get aroused by someone they love,0
2662,how many frames does a disk camera shoot,5
2663,what are the 7 wonders of the world,1
2664,when did theo rousseau paint the forest of fontaine,5
2665,how many people have been captain america,5
2666,what is meant by the term yield to maturity in reference to bonds,0
2667,what became the biggest cash crop in the us in 1983 surpassing corn,1
2668,how did the war of 1812 affect delaware,0
2669,where is the human skin least sensitive,1
2670,what president was meant for but never placed in the empty crypt beneath the capital s rotunda,3
2671,what is the biggest thing humans have made,1
2672,what are all the rivers in europe,4
2673,who won the superbowl in,3
2674,what five cards make up a perfect cribbage hand,1
2675,in what year was gandhi assassinated,5
2676,what is the time it takes a typist to type a screenplay that is 100 pages long,5
2677,what is the full classification of a lady bug,1
2678,what hungarian cardinal was first a state prisoner and then a refugee in the us embassy 19561971,3
2679,how many pairs of wings does a tsetse fly have,5
2680,what was the name of the peace agreement imposed on germany after world war i,1
2681,what is the fifthlargest country in the world,4
2682,how do you box train a cat,0
2683,how was teddy roosevelt related to fdr,0
2684,what newspaper serves salt lake city,1
2685,the film jaws was made in what year,5
2686,how does lightning travel,0
2687,what spice do chefs pay the most for,1
2688,who directed citizen kane,3
2689,what is troilism,0
2690,what was the sister ship of the olympic,1
2691,what is the nickname of the famous flyer who mistakenly flew to ireland instead of to los angeles,3
2692,what is html,2
2693,how do you identify prime numbers,0
2694,whose special bear s creator was born on january 18 1779,3
2695,what high school does archie attend,3
2696,what animal migrates the farthest,1
2697,what film was based on the play everybody comes to rick s,1
2698,why do we call someone honey,0
2699,madonna hocks which soft drink,1
2700,what television network flogged its sports programming on inga nielsen s body in 197,3
2701,in what country is lund,4
2702,what is the sequel to alice s adventures in wonderland,1
2703,what is the capital of seattle,4
2704,what italian leader had a lifelong fear of the evil eye,3
2705,what city in florida is sea world in,4
2706,who said what contemptible scoundrel stole the cork from my lunch,3
2707,what is a water funnel,0
2708,what is a fear of worms,1
2709,what is a chinese spouting bowl,0
2710,what does an emperor do,0
2711,what president kissed the queen mother on the lips,3
2712,where does the tennis star stefan edberg come from,4
2713,what continent pushes up the executive committee mountain range,4
2714,how do they raise the cranes when building highrise buildings,0
2715,what was al capone finally imprisoned for in 1931,0
2716,what food can i use to catch a possum,1
2717,what was al capone s nickname,3
2718,who was the author of the famous fairy tale snow white and seven dwarfs,3
2719,what is the largest city in germany,4
2720,what is a fear of cholera,1
2721,what park contains firehole river and fairy falls,4
2722,what is the largest island in the west indies,4
2723,what new england state carries the telephone area code 27,4
2724,what is an example of a natural acidbase indicator,1
2725,in what county is eckley colorado,4
2726,how do i find info about rice importers in the world,0
2727,how much does it cost to have a tree planted by dialing 900 740tree,5
2728,what is the song stairway to heaven by led zeppelin about,0
2729,how does hair curl,0
2730,what are pushed and coupled in hump yards,1
2731,how long do hermit crabs live,5
2732,what city hosted the first winter olympics in asia,4
2733,what is the origin of the first name breony,0
2734,what month were you born in if your birthstone is sardonyx,5
2735,who is behind the name of the harvey wallbanger drink,3
2736,what is the origin of beauty is in the eye of the beholder,0
2737,what soft drink not only has its own video game but was featured in its own marvel comic book,1
2738,what oldtime kids fare did tv guide writer jeff greenfield call one of the mostsubversive tv shows in american history,1
2739,madonna advertises for what soft drink,1
2740,what does aw of root beer fame stand for,2
2741,what tennis term is said to come from the french word for egg,1
2742,what does a collier mine,1
2743,how much money can a person be fined for having a dog on a beach,5
2744,what desert country borders saudi arabia iraq and the persian gulf,4
2745,what are the ages in comic book lingo,1
2746,what kinds of animals are in cambodia,1
2747,what south african producer had a 1988 profit of 836 million,3
2748,what american actress was the first to be called a vamp,3
2749,what do the 12 days of christmas mean,0
2750,what john steinbeck novel portrays the joad family driven from the oklahoma dustbowl,1
2751,what date did man first land on the moon,5
2752,where are the headquarters of eli lilly,4
2753,how many web servers are there,5
2754,what is the last line of dickens s a christmas carol,0
2755,how many trees go into paper making in a year,5
2756,where can i find info on research being done on oilseeds thru genetics,4
2757,how come light bulbs go out,0
2758,for what reason did the shea gould law firm close their la office,0
2759,how far out is the universe,5
2760,what is the difference between a bottle and a jar,0
2761,what disease is the secondbiggest killer of north americans,1
2762,where did the mayan indians live,4
2763,where was poe born,4
2764,what happens to the female body with lack of sleep and food,0
2765,what is a fear of crystals or glass,1
2766,name a product that controls the ripening of apples,1
2767,how many warmup pitches does a reliever get coming into a baseball game,5
2768,where did dylan thomas die,4
2769,what common livestock have the greatest variety of breeds,1
2770,what film had bette davis creating a scandal by wearing a daring red gown to a society ball,1
2771,what disease did august von wassermann develop a specific test for in 196,1
2772,what card company sells christmas ornaments,3
2773,how do i find out what cities are in a certain area code,0
2774,what can communications satellites offer yachts,1
2775,how many fig newtons are there to the pound,5
2776,who is the premier of china,3
2777,what cigarchewing comedian observed you are only as old as the woman you feel,3
2778,how many bones are there in the human hand,5
2779,what bread company used to feature stickers of the cisco kid on the ends of their packages,3
2780,who was the president of vichy france,3
2781,whose kidnaping was termed the crime of the century,3
2782,what is hydrogen,0
2783,what group asked the musical question do you believe in magic,3
2784,what was the tallest building in america in 1922,4
2785,what buxom blonde appeared on the cover of more than 5 magazines,3
2786,what is recruitment interview technique,0
2787,how does a hurricane form,0
2788,what does the donation process entail,0
2789,how far is it from phoenix to blythe,5
2790,what new hampshire hamlet rises early to vote first in us presidential elections,4
2791,how many people watch network television,5
2792,what garment was named for bradley voorhees and day,1
2793,who first broke the sound barrier,3
2794,how do birds have sex,0
2795,how many horses are there on a polo team,5
2796,what is destroyed in genesis 19 24,1
2797,what new year is celebrated on february 16th,1
2798,what is occam s razor,0
2799,where do the grimace and mayor mccheese live,4
2800,how long does it take to hike the entire appalachian trail,5
2801,what role do fruits play in the survival of plants,3
2802,where is the world championship sled dog race held each february,4
2803,what are the medical purposes of clitoridectomy,0
2804,how is thalassemia defined,0
2805,what is the name of the tampa newspaper,1
2806,what is a storm surge,0
2807,how do you use farther as opposed to further,0
2808,what was the alternate to vhs,1
2809,what is one of the languages of the sioux,1
2810,what pulitzer prizewinning novelist ran for mayor of new york city,3
2811,how many times can a nickelcadmium rechargeable battery be recharged,5
2812,how is cologne made,0
2813,what was the food of the greek gods called,1
2814,what does cameraready art mean,0
2815,how many seats does the batmobile sport,5
2816,how many cards are dealt to each player in gin rummy,5
2817,what happened to phillip taylor kramer,0
2818,what erica jong novel deals with isadora wing s fear,1
2819,what time of year do most people fly,5
2820,who was scrooge s dead partner in dickens s a christmas carol,3
2821,what is the origin of the christmas tree,0
2822,when is the thai new year,5
2823,what four tournaments make up tennis grand slam,1
2824,what 1964 film introduced the song my kind of town,1
2825,who recorded the 1957 hit tammy,3
2826,what is the term for the side of the mountain that faces the prevailing winds,1
2827,in kafka s metamorphosis the hero awakes one morning to find himself turned into what,1
2828,what does caliente translate to in english,1
2829,who is mia farrow s mother,3
2830,how do you determine if a computer monitor has an svga adapter,0
2831,how far can a human eye see,5
2832,what time of year has the most air travel,5
2833,what does the term spaghetti western mean,0
2834,when was the g7 group of nations formed,5
2835,what are differences between 1980 and 1990,0
2836,what baseball player was walked the most times,3
2837,what famous male vocalist has the same name as the composer of the opera hansel and gretel,3
2838,what were the first frozen foods,1
2839,why is indiglo called indiglo,0
2840,what is the word for love of pain or abuse,1
2841,when did they canonize the bible,5
2842,who was the only president to serve two nonconsecutive terms,3
2843,what percentage of all world tornados touch down in the us,5
2844,what labor leader was last seen in the parking lot of a michigan restaurant,3
2845,when did the carolingian period begin,5
2846,what motto ended merrie melodies cartoons,0
2847,who reports the weather on the good morning america television show,3
2848,how many emperors were there in the roman empire,5
2849,what was the name of the muppets creator,3
2850,what is cabarnet sauvignon,0
2851,what is a virtual ip address,0
2852,what is the name of the tiger that advertises for frosted flakes cereal,1
2853,who sent the brief message i came i saw i conquered,3
2854,what color is mr spock s blood,1
2855,what us air force general led the first bombing raid over tokyo,3
2856,what us vicepresident said some newspapers dispose of their garbage by printing it,3
2857,what was the name of the first watergate special prosecutor later fired by nixon,3
2858,how do movie blues screens work,0
2859,how does the speed the magnet spins in a generator affect the output of the generator,0
2860,what is the supreme policymaking bureau of the soviet communist party,3
2861,what was the vietnam war,0
2862,what is la nina,0
2863,why did the globe theatre burn down,0
2864,on what day were john f and jackie kennedy married,5
2865,what was the nonfiction bestseller of 1952 1953 and 1954,1
2866,what is meant by blood sed rate,0
2867,who are the nomadic hunting and gathering tribe of the kalahari desert in africa,3
2868,who won a pulitzer prize for his novel the caine mutiny,3
2869,what is the best way to lose the flab under your chin and around your face,1
2870,where is your corpus callosum,4
2871,what broadway musical featured the song if i were a rich man,1
2872,who portrayed sherlock holmes in 14 films between 1939 and 1946,3
2873,why is the development of space so important,0
2874,what is the nursery rhyme rockaby baby about,0
2875,when superman needs to get away from it all where does he go,4
2876,how old is singer freedy johnston,5
2877,what is the origin of gametophytic tissue,0
2878,what does aaron mean,0
2879,what is a fear of hair,1
2880,what is the name of the pop singer whose song became the theme song for a brand of catsup,3
2881,what is a conifer,0
2882,who claimed to be the world s most perfectlydeveloped man,3
2883,what is different about the red and black fox,0
2884,what is ecommerce,0
2885,how do i tie a tie,0
2886,where can i get cotton textiles importer details,4
2887,when did spain and korea start ambassadorial relations,5
2888,what kind of people took part in shays rebellion in massachusetts in 1787,3
2889,what is chromatology,0
2890,how many grooves are on a dime s edge,5
2891,how was the aclu formed,0
2892,what are the most albums sold by one artist or band,1
2893,the second most popular sport worldwide is what,1
2894,what do goldfish lose if kept in dimlylit or running water,1
2895,what canal does the thatcher ferry bridge span,4
2896,what american won the world grand prix driving championship in 1978,3
2897,what are the chances of pregnacy if the penis does not penetrate the vagina,5
2898,what is the highest hand in straight poker,1
2899,where can i find a lesson plan for teaching the metric system conversion to american standard,4
2900,what is the name of kevin costner s movie about sioux indians,1
2901,what are kythnos siphnos seriphos and mykonos,0
2902,name a female figure skater,3
2903,why are there no white lines on pro footballs,0
2904,how long would it take for a savings bond to mature,5
2905,how is abigail arcane related to the villainous opponent of the swamp thing,0
2906,what did the congress of vienna establish,1
2907,what is the average cost for four years of medical school,5
2908,what harmful chemicals are in bug spray,1
2909,how many spears are there on kenya s flag,5
2910,what did mighty mouse always sing as he went into action,0
2911,where did george of the jungle live,4
2912,how did bob marley die,0
2913,what is men s par on a 455yard golf hole,5
2914,what percentage of american men are alcoholic,5
2915,dialing 900 740tree to have a tree planted will cost how much,5
2916,in south korea how many american soldiers are there,5
2917,who portrayed carl bernstein in all the president s men,3
2918,what are the numbers that fit into fermont s last theorem,5
2919,who was tiny tim s father,3
2920,what does a heliologist study,1
2921,who was bonnie blue butler s father,3
2922,what shampoo prevents eczema seborrhea and psoriasis,1
2923,how many americans have hiv,5
2924,where do i find information for foreclosure properties on the internet,4
2925,who is the antichrist,3
2926,what was the first english play written exclusively for children,1
2927,which latin american country is the largest,4
2928,what was the former residence of scottish kings in edinburgh,4
2929,how many teats does a female goat sport,5
2930,how tall is kilamanjaro,5
2931,who was the lawyer who represented randy steven craft,3
2932,what country buys 25 percent of the world s tea exports,4
2933,what country is the origin of the band the creeps,4
2934,what did the crocodile swallow in peter pan,1
2935,what is the origin of the word mushroom,0
2936,which of the following celebrities was not born in philadelphia,3
2937,what is the number of american soldiers deployed to south korea,5
2938,where is the biggest bell,4
2939,what is the brand name of the chemical daminozide,1
2940,how do microwaves work,0
2941,what magazine paid ernest hemingway 15 a word to write a bullfighting article,1
2942,what is the estimated total us whitetail deer population,5
2943,who wrote the farmer s almanac,3
2944,what animal received royal assent as an emblem of canada on march 24 1975,1
2945,what number is at 12 of the clock on a dartboard,5
2946,which team won the super bowl in 1968,3
2947,what is the recommended daily requirement for folic acid for pregnant women,0
2948,what film dramatized the scopes monkey trial,1
2949,cnn is owned by whom,3
2950,what country offered albert einstein its presidency in 1952,4
2951,what is the highest roman numeral,0
2952,what tv series saw many of its aquatic scenes shot at silver springs florida,1
2953,who was the 15th century fireandbrimstone monk who gained control of florence but ended burnt at the stake,3
2954,how is digital audio used,0
2955,what is afs,2
2956,who was quetzalcoatl,3
2957,what operating system do ibmcompatible machines use,1
2958,what french leader sold louisiana to the united states,3
2959,what bay sparkles next to miami florida,4
2960,how many miles of veins are in the circulatory system,5
2961,what famed river flows through bagdad,4
2962,how is bubble wrap made,0
2963,what is java,0
2964,who is the prime minister of japan,3
2965,what player squats an average of 3 times during a baseball doubleheader,3
2966,what is the most common name in nursery rhymes,3
2967,how many no answers was the what is my line panel allowed,5
2968,what is the fine for having a dog on a beach,5
2969,who wrote the book song of solomon,3
2970,where can one find information on religion and health the brain and nutrition,4
2971,name the ranger who was always after yogi bear,3
2972,what tv show did john sebastian sing the theme for,1
2973,who is the president of the spanish government,3
2974,who holds the career record for the most major league home runs,3
2975,which of the following actors worked in new york s yiddish theater,3
2976,who invented the stethoscope,3
2977,what is a mathematical factor,0
2978,how many four star generals were there and who are they,5
2979,when did nixon die,5
2980,what was originally defined as one 1millionth of the distance from the equator to the pole,1
2981,what comedian hit the tv screen in 1951 with the nbc afternoon show time for ernie,3
2982,how many members are in the california congressional delegation,5
2983,what erupts every hour at yellowstone national park,4
2984,what country contains the highest point in south america,4
2985,what are arnold palmer s fans called,3
2986,who retired with 755 home runs to his credit,3
2987,what constellation represents a hunter with club and shield,4
2988,who developed potlatch,3
2989,how long did shea and gould practice law in los angeles,5
2990,what is a perfect score in a gymnastics exercise,5
2991,what group included abbey hoffman jerry rubin and tom hayden,3
2992,what made jane goodall famous,0
2993,at what age did rossini stop writing opera,5
2994,what russian seaport has a name meaning lord of the east,4
2995,name the two actress daughters of john mills,3
2996,how old was gene siskel,5
2997,what can be done about snoring,0
2998,what rocky mountain ridge separates north america s eastward and westwardflowing rivers,4
2999,who is the actress bette davis once said she wished she looked like,3
3000,who portrayed the cowardly lion in the wizard of oz,3
3001,what does a chiropodist treat,1
3002,what is porphyria,0
3003,what gate opened on east and west berlin,4
3004,who was the first king of england,3
3005,what made the finger lakes in western new york state,0
3006,in what movie is the number nine found in the title,1
3007,how many calories are there in soy sauce,5
3008,who killed kurt cobain,3
3009,who created the monster in mary shelley s novel frankenstein,3
3010,what is the farthest planet from the sun,4
3011,why does the sun shine only a short time in alaska,0
3012,what chemical in red wine is good for the heart and what exactly does it do to your body,1
3013,how does blood clot,0
3014,how big is our galaxy in diameter,5
3015,what product doubles your pleasure doubles your fun,1
3016,when is a woman most fertile,5
3017,what son of a 15yearold mexican girl and a halfirish father became the world s most famous greek,3
3018,who was the first man to return to space,3
3019,what brand of jeans did calvin klein admit in a 1984 interview he felt more comfortable wearing,1
3020,who gave abbie hoffman his first dose of lsd,3
3021,what effect does friction have on perpetual motion,0
3022,what did the seven dwarfs do for a living,3
3023,what 4foot9 actress in 1984 became the first performer to win an oscar for playing a character of the opposite sex,3
3024,who shot billy the kid,3
3025,what is he doing now,0
3026,what mormon leader was said to have had 27 wives,3
3027,what video format was an alternative to vhs,1
3028,where did the term 69 come from,0
3029,what is money made of,1
3030,what is the name of a hotel in indianapolis,4
3031,how many people in tucson,5
3032,where is melbourne,4
3033,with whom did bush compare saddam hussein,3
3034,what country was mikhail gorbachev the leader of,4
3035,what is the recommended weight of a 15 yearold male that is 5 6,5
3036,what pillar of the dutch renaissance painted aristotle contemplating the bust of homer,3
3037,what is the largest county in size in massachusetts,4
3038,what is the name of the brilliant british economist behind its creation,3
3039,who played sally rogers on the dick van dyke show,3
3040,what is it like to experience a near death episode,0
3041,what mythical figure carries an hourglass and a scythe,3
3042,how much is a canadian 1967 twenty dollar gold coin worth,5
3043,why did not european colonial rule spread until after the first and second industrial revolutions,0
3044,what natural attractions draw the most visitors in the united states,4
3045,what presidential administration challenged americans to explore the new frontier,3
3046,how many years did sleeping beauty sleep,5
3047,how long does it take for your body to restore blood after you donate your blood,5
3048,how do i know someone is truly in love with me,0
3049,which of many numbered vats of scotch was judged best by a panel of experts in 1863,1
3050,what is literary criticism,0
3051,how do you throw a housewarming party,0
3052,what international sport was originally called hurley,1
3053,what river runs through liverpool,4
3054,what famous british actor lost his voice after an operation in 1966,3
3055,what does the term 3 mean to a newspaper editor,0
3056,what company makes impulse hardening equipment,3
3057,what country was kim philby really working for,4
3058,what does freddy freeman say to become captain marvel jr,0
3059,what country was hitler the chancellor of,4
3060,what is rona barrett s married name,3
3061,how many years make up a lustrum,5
3062,what are close encounters of the first and second kind,1
3063,who is the mathematician that won the noble prize for literature in 1950,3
3064,which glamorous actress is a close friend of dick tracy,3
3065,what 1956 grace metalious novel was on the bestseller list for two years,1
3066,name the three races unleashed by the celestials in marvel comics,3
3067,how old is the italian artist maurizio pellegrin,5
3068,what president hit the jogging paths to enhance his athletic image and sporting no 39 almost collapsed during the road race,3
3069,what is the distinction of erle stanley gardner s the case of the terrified typist,0
3070,what north american city would you visit to see cleopatra s needle,4
3071,when was the nfl established,5
3072,where can i find an ask an expert site,4
3073,what writerjournalist made his mark describing colorful broadway and underworld characters,3
3074,what us state has the lowest highest elevation at 6 feet,4
3075,what are the residents of the island of lesbos called,3
3076,what is the organizational structure of the new delhi indira gandhi airport,1
3077,at christmas time what is the traditional thing to do under the mistletoe,1
3078,what baseball great plugged mr coffee,3
3079,what international amateur sports spectacle was first telecast in 1956,1
3080,what is the origin of the word amen,0
3081,who is baby was sweet pea on the popeye cartoon,3
3082,where is mile high stadium,4
3083,what were baffin frobisher and franklin looking for,1
3084,what is limbo,0
3085,what city contains the district of hell s kitchen,4
3086,what interesting method was used to run the credits in the early popeye cartoons,1
3087,what are the stars made of,1
3088,what english physician was born on january 18 1779 and went on to create two important inventions,3
3089,who did arthur h bremer try to assassinate on may 15 1972,3
3090,how fast must a spacecraft travel to escape earth s gravity,5
3091,what apostle is taylor caldwell s great lion of god,3
3092,how many rings are there on a fivezone archery target,5
3093,what anesthetic did queen victoria allow to be used for the birth of her seventh child in 1853,1
3094,what element from the periodic table is a gas or a solid but never a liquid,1
3095,what is a tonne,0
3096,which one of the great lakes is entirely within us territory,4
3097,what is deet,2
3098,what company sells the most greeting cards,3
3099,what us state has sagebrush as its state flower,4
3100,what is the bernoulli principle,0
3101,what is comic strip photographer peter parker s secret identity,3
3102,what is difference between a poster and a print,0
3103,in which sport is there a scrum,1
3104,what are the best ways to improve employee morale at low cost,1
3105,what nationality is pope john paul ii,4
3106,what is false consciousness,0
3107,how did the great depression affect japan s history,0
3108,which side should a bowler facing a 37803 split hit the 3pin onthe left or the right,1
3109,where are some great educational resources for parents and teachers,4
3110,how many israeli athletes were killed at the munich olympics,5
3111,what is the scotch for people who know the difference,1
3112,when was richard nixon born,5
3113,what new york city landmark has 168 steps to its crown,4
3114,where is the bulls basketball team based,4
3115,what is the recomended age to switch a child from a crib to a bed,5
3116,which rockefeller was sometimes called jdr3,3
3117,when is the sun closest to the earth,5
3118,what are some chemical properties of mendelevium,0
3119,what is the average hours per months spent online by aol users,5
3120,whom did friz freleng add to the warner bros cartoon ranks,3
3121,what is the origin of the word sideburns,0
3122,the trials resulting from world war ii are known as what,1
3123,what started in 1849 when gold was discovered at sutter s mill,1
3124,what is a first world country,0
3125,who was shakespeare s moorish general,3
3126,what is the secondhighest mountain in the world,4
3127,what country was erich honecker the leader of,4
3128,how does salt melt ice and snow,0
3129,what two japanese cities are spelled with the letters k o o t and y,4
3130,what does laser stand for,0
3131,who taught matt murdock to use his extraordinary abilities in marvel comics,3
3132,where did wile e coyote always get his devices,4
3133,how far away is the moon,5
3134,what famous film and tv cowboy lent his name to a fast food chain,3
3135,what is mandibulofacial dysostosis,0
3136,what was the reason for the partition of the anglican and vatican churches,0
3137,what is butterfield 8 in butterfield 8,0
3138,who famously rode to warn the people of massachusetts that the british were coming,3
3139,what is dtmf,2
3140,name a movie that the actress sandra bullock had a role in,1
3141,what blew up at lakehurst new jersey on may 6 1977,1
3142,who commanded the french forces at the battle of orleans,3
3143,where can an individual get a contact lens tested that burned the entire surface of eye when new,4
3144,what countries does the mont blanc tunnel join,4
3145,what illfated craft was captained by ernst lehmann,1
3146,when did amtrak begin operations,5
3147,how many bones are in the human hand,5
3148,how many chemical elements are there,5
3149,what eastern state sprouted the first commercial nuclear power plant in the us,4
3150,what are the three most populated countries in the world,4
3151,who led the opposition when konrad adenauer was chancellor in germany,3
3152,what is the current population for these countries france spain italy greece austria germany switzerland the netherlands,5
3153,what is the youngest age a boy or girl can have an orgasm,5
3154,what color is the lipstick on boy george s wax lips at london s madame tussaud s,1
3155,what is the origin of the candy cane at christmas,0
3156,what is the brand name of a chemical used to control ripening,1
3157,what terror of the sea did johnny horton sing about,1
3158,what is the largest office block in the world,4
3159,who turned all he touched to gold,3
3160,what is the medical term for cancer of the blood,1
3161,who plays shortstop for charlie brown s baseball team,3
3162,what country did the romans call hibernia,4
3163,who was the most famous food editor of the new york times,3
3164,how many dogs pull a sled in the iditarod,5
3165,what is a male witch called,1
3166,how long does cocaine stay in your system,5
3167,what two countries fought the hundred years war,4
3168,who was the last us president to reinstate selective service registration,3
3169,on which dates does the running of the bulls occur in pamplona spain,5
3170,what was the name of the lawyer who represented randy steven craft,3
3171,what happens to used motor oil,0
3172,what is the most commonly used 1 letter word in the english language,1
3173,what actress s autobiography is titled shelley also known as shirley,3
3174,how many colors was the 1940s collectible called a donald duck rubber boat,5
3175,how did the 7th inning stretch get started,0
3176,who lived on the shores of the gitchee gumee river,3
3177,what did tristan come back as,1
3178,what country will hit the year 2 first,4
3179,what colors make up a rainbow,1
3180,what war did johnny reb and billy yank fight,1
3181,who is section manager for guidance and control systems at jpl,3
3182,what is goldfinger s first name,3
3183,what square is the geographical center of london,4
3184,which of the following famous people does not paint as a hobby,3
3185,what is the most populated city in the world,4
3186,how many pitchers occupy the shelf beside the crouching woman in edgar degas s 1886 painting the tub,5
3187,what is the cost of the drugs used in tuberculosis treatments,5
3188,what does jessica mean,2
3189,what famed gangland slaughter cut into the membership of bugs moran s outfit,1
3190,ray charles is best known for playing what instrument,1
3191,where did victor hugo spend his exile,4
3192,what was nine tailors the television show from 1974 about,0
3193,how does the elongated man know a mystery is afoot,0
3194,what food of the three bears did goldilocks eat,1
3195,what is boston kreme,0
3196,who should i call to get a tour of the new york stock exchange,3
3197,how many airline schools are there in the us,5
3198,what us general died december 1 1945 when his jeep collided with a truck,3
3199,what is a swatch,0
3200,what does ouija mean,0
3201,how many major nazi leaders went on trial after the war at nuremberg,5
3202,what kind of fish is a coney,1
3203,what state did helen keller call home,4
3204,what was the name of the director of the movie jaws,3
3205,what steps can be taken to prevent diabetes,0
3206,what were the first words spoken on a film sound track,0
3207,what year is etched on the gold medal of excellence from the paris exposition depicted on a can of campbell s tomato soup,5
3208,what country s royal house is bourbonparma,4
3209,what film was jude law in,1
3210,who portrayed wc fields in the film wc fields and me,3
3211,what were the ceremony traditions like during the elizabethian times,1
3212,which college did dikembe mutombo play basketball at,3
3213,what is a fear of going to bed,1
3214,where did the saying rule of thumb come from,0
3215,why does sound travel quicker through water than air,0
3216,how much money does the sultan of brunei have,5
3217,what country would you visit to ski in the dolomites,4
3218,what month s third weekend is the monterey jazz festival held on,5
3219,what is the global economy,0
3220,who built the first successful stern wheel steamboat,3
3221,what is a caul,0
3222,who was hitler s minister of propaganda,3
3223,who was the first doctor to successfully transplant a liver,3
3224,what does the theory of quantum leaps mean in simpler terms,0
3225,what is a bone marrow transplant,0
3226,what is the difference between a classical and an acoustic guitar,0
3227,what african capital is named for a us president,4
3228,what is the name of a language spoken by the sioux,1
3229,what mediterranean island is home to the first club med,4
3230,what does an edentulous smile lack,1
3231,what is a fear of jealousy,1
3232,where can you find the venus flytrap,4
3233,what is the largest sculpture in the world,1
3234,when was john d rockefeller born,5
3235,what building built in 18 contains 327 miles of book shelves,4
3236,what is home banking,0
3237,what william makepeace thackeray novel was made into a film by stanley kubrick,1
3238,who was the lawyer for randy steven craft,3
3239,how do hermit crabs reproduce,0
3240,who is reputed to be the greatest maker of violins,3
3241,how do you stop junk snail mail,0
3242,what future soviet dictator was training to be a priest when he got turned on to marxism,3
3243,how long does james bond like his eggs boiled,5
3244,what us city s skyline boasts the gateway arch,4
3245,where is belize located,4
3246,what is the common name for a japanese dwarf tree,1
3247,what did thomas paine write,1
3248,who sued the dannon yougurt company for using a character named ron raider for promotion,3
3249,who was the first jockey to ride two triple crown winners,3
3250,what lewis carroll book introduced humpty dumpty to the world,1
3251,who wrote brave new world,3
3252,what state does charles robb represent,4
3253,what is hydroelectricity,0
3254,how many people are taller than 7 feet,5
3255,who wrote unsafe at any speed,3
3256,how many islands make up antigua,5
3257,how does an abacus work,0
3258,what causes rust,0
3259,what is the fear of the computer called,1
3260,what is a technique popularly used to detect birth defects,1
3261,what us state boasts stone mountain the world s largest mass of exposed granite,4
3262,what british commander surrendered to george washington at yorktown in 1781,3
3263,what according to the kinsey institute is the sexual preference of four percent of american males,0
3264,who created the world wide web www,3
3265,what is the procedure called for drilling a hole in your skull to acheive a higher consciousness,1
3266,what is the name of the president of garmat usa,3
3267,what was the name of the television show starring karl madsen that had san francisco in the title,1
3268,who were leaders of the byzantine empire,3
3269,who was the first president to appoint a woman to head a cabinet,3
3270,what is splatterpunk,0
